지역,도서관명,도서구입비,인건비,운영비,합계
서울 노원구,빛글북카페,4200000,0,5220000,9420000
서울 송파구,쁘레네 작은도서관 별찌,0,2000000,7200000,9200000
서울 성동구,사근동 어린이놀이터도서관,1724200,0,291000,2015200
서울 동작구,사당1동마을문고,800000,0,0,800000
서울 동작구,사당2동마을문고,788200,0,0,788200
서울 동작구,사당3동마을문고,0,0,0,0
서울 동작구,사당4동마을문고,800000,0,0,800000
서울 동작구,사당5동마을문고,450000,0,0,450000
서울 관악구,사랑기쁨도서관,1000000,2400000,2400000,5800000
서울 은평구,사랑방 작은도서관,6000000,0,3000000,9000000
서울 양천구,사랑방문고(신정이펜5단지),0,0,0,0
서울 금천구,산돌어린이도서관,3000000,0,2000000,5000000
서울 강북구,삼각산동 새마을문고,2400000,0,1836000,4236000
서울 성북구,삼선동 새마을문고,2520000,0,0,2520000
서울 성북구,삼선푸르지오 작은도서관,200000,0,700000,900000
서울 강남구,삼성도서관,11583720,79307470,9380310,100271500
서울 관악구,삼성동 샛별 작은도서관,4283082,0,3400000,7683082
서울 관악구,삼성작은도서관,10333000,26070000,4810000,41213000
서울 강북구,삼양동 새마을문고,1300000,0,1000000,2300000
서울 송파구,삼전동새마을문고,2400000,0,2000000,4400000
서울 노원구,삼창도서관,1918000,0,49000,1967000
서울 종로구,삼청공원 숲속도서관,5000000,0,73371000,78371000
서울 종로구,삼청동 새마을문고,1000000,0,500000,1500000
서울 노원구,상계숲속작은도서관,80000000,0,700000,80700000
서울 노원구,상계주공14단지아파트 문화사랑방도서실,1500000,0,0,1500000
서울 동작구,상도1동마을문고,2504900,0,600000,3104900
서울 동작구,상도2동마을문고,0,0,0,0
서울 동작구,상도3동마을문고,0,0,0,0
서울 동작구,상도4동마을문고,2000000,0,0,2000000
서울 동작구,상도SH-Ville작은도서관,0,0,0,0
서울 동작구,상도더샵아파트 작은도서관,2000000,4800000,0,6800000
서울 동작구,상도중앙 작은도서관,0,0,0,0
서울 은평구,상림글방,2600000,0,720000,3320000
서울 은평구,상림마을작은도서관,5000000,50790000,72337000,128127000
서울 마포구,상암동문고,1200000,0,0,1200000
서울 마포구,상암월드컵파크11단지도서관,1755870,2132000,2574175,6462045
서울 마포구,상암월드컵파크7단지도서관,2000000,0,1000000,3000000
서울 강동구,상일동 마을문고,2375000,0,800000,3175000
서울 구로구,새광명도서관,2000000,0,0,2000000
서울 중랑구,새로운어린이도서관,220000,0,0,220000
서울 중랑구,새마을문고망우3동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고망우본동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고면목2동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고면목3.8동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고면목4동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고면목5동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고면목7동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고묵1동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고묵2동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고상봉1동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고상봉2동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고신내1동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고중화1동분회 작은도서관,2000000,0,1080000,3080000
서울 중랑구,새마을문고중화2동분회 작은도서관,2000000,0,1080000,3080000
서울 도봉구,새마을어린이문고,0,0,340000,340000
서울 광진구,새빛작은도서관,4461400,350000,2540600,7352000
서울 서대문구,새솔도서실,2000000,0,122800,2122800
서울 서대문구,새싹작은도서관,4851770,23231700,10230000,38313470
서울 금천구,새재미작은도서관,1000000,0,1000000,2000000
서울 양천구,새희망작은도서관,3000000,4500000,2000000,9500000
서울 강서구,생각열매 작은도서관,3000000,0,5700000,8700000
서울 송파구,생각쟁이 작은도서관,5000000,0,12000000,17000000
서울 도봉구,생글작은도서관,2000000,10000000,10500000,22500000
서울 동작구,생명나무도서관,2000000,0,600000,2600000
서울 성북구,생명의전화종합사회복지관 가족도서관,1093490,3762500,4884270,9740260
서울 성북구,서경로꿈마루도서관,2999090,58356170,26484664,87839924
서울 마포구,서교동문고,2599800,0,1057000,3656800
서울 구로구,서남작은 도서관,0,0,0,0
서울 관악구,서림동 글사랑 작은도서관,4232950,0,3400000,7632950
서울 은평구,서문어린이도서관,700000,0,0,700000
서울 강북구,서영문고,2000000,0,1500000,3500000
서울 구로구,서울가든빌라 도서관,2000000,0,500000,2500000
서울 구로구,서울남문고,2800000,0,200000,3000000
서울 용산구,서울비젼문고,1450000,0,3000000,4450000
서울 성북구,서울소망작은도서관,1750000,0,600000,2350000
서울 성동구,서울제일비젼도서관,2000000,0,2000000,4000000
서울 관악구,서원동 어울 작은도서관,4215450,0,3400000,7615450
서울 강동구,서원마을작은도서관,2000000,0,3240000,5240000
서울 서초구,서초1동 작은도서관,5219730,1200000,1200000,7619730
서울 서초구,서초2동 작은도서관,5500000,0,0,5500000
서울 서초구,서초3동 작은도서관,7086389,1200000,1200000,9486389
서울 서초구,서초4동 작은도서관,5680917,0,1312140,6993057
서울 서초구,서초어린이책마을,1900000,0,1000000,2900000
서울 성북구,석관동 새마을문고,2275000,0,0,2275000
서울 종로구,석천문화관,10000000,10000000,5000000,25000000
서울 성북구,성광작은도서관,240000,0,1200000,1440000
서울 강동구,성내1동 마을문고,2375000,0,800000,3175000
서울 강동구,성내2동 마을문고,2375000,0,800000,3175000
서울 강동구,성내3동 마을문고,4375000,0,800000,5175000
서울 동작구,성대골어린이도서관,2000000,0,16800000,18800000
서울 강동구,성대문고,200000,0,1200000,1400000
서울 성동구,성락도서관,2000000,0,500000,2500000
서울 마포구,성메 작은도서관,6200000,19400000,19448000,45048000
서울 성북구,성북동 새마을문고,1200000,0,2100000,3300000
서울 마포구,성산1동문고,1200000,0,0,1200000
서울 마포구,성산글마루작은도서관,6200000,20600000,8736000,35536000
서울 성동구,성수1가2동 작은도서관,1764700,5644000,0,7408700
서울 성동구,성수1가제1동 작은도서관,1451700,5644000,0,7095700
서울 성동구,성수2가제1동 작은도서관,1685000,0,0,1685000
서울 성동구,성수2가제3동 작은도서관,3391300,8092000,400000,11883300
서울 강북구,성심중앙문고,3000000,3600000,3500000,10100000
서울 중랑구,성원아파트문고,200000,0,400000,600000
서울 관악구,성현동 파랑새 작은도서관,4296429,0,3400000,7696429
서울 송파구,세계동화 작은도서관,3000000,8000000,9600000,20600000
서울 강남구,세곡도서관,11423380,53738160,15745780,80907320
서울 관악구,세광영어도서관,500000,0,500000,1000000
서울 성북구,세레니티문고,0,0,360000,360000
서울 성북구,소곤소곤 왁자지껄,0,0,0,0
서울 송파구,소나무언덕1호 작은도서관,10105000,49595000,20927000,80627000
서울 송파구,소나무언덕2호작은도서관,2416000,52733103,49969897,105119000
서울 송파구,소나무언덕4호 작은도서관,12864000,66674100,27021900,106560000
서울 송파구,소나무언덕잠실본동 작은도서관,22633000,61049805,60404184,144086989
서울 중구,손기정문화체육센터정보도서관,9999490,30000000,4240250,44239740
서울 마포구,솔로몬도서관,2300000,0,3700000,6000000
서울 도봉구,솔밭작은도서관,2000000,0,100000,2100000
서울 은평구,솔빛도서관,0,0,500000,500000
서울 강서구,송정 작은도서관(공항동),1520000,0,5100000,6620000
서울 강북구,송중동 새마을문고,2000000,0,400000,2400000
서울 강북구,송천 북카페,0,0,0,0
서울 강북구,송천 아름인 도서관,1000000,0,1000000,2000000
서울 강북구,송천동 새마을문고,0,2400000,1000000,3400000
서울 송파구,송파1동새마을문고,2400000,0,2000000,4400000
서울 송파구,송파2동새마을문고,2400000,0,0,2400000
서울 송파구,송파어린이영어 작은도서관,21753980,116822298,77391580,215967858
서울 송파구,송파파크데일1단지도서관,2000000,0,2400000,4400000
서울 구로구,수궁동 마을문고,3200000,4320000,360000,7880000
서울 동작구,수도지역도서관,0,0,0,0
서울 노원구,수락작은도서관,4200000,0,5220000,9420000
서울 강서구,수명산작은도서관,4385110,1469270,4170000,10024380
서울 은평구,수색장로교회도서관,3000000,0,1000000,4000000
서울 강남구,수서동 작은도서관,1044100,980000,236190,2260290
서울 서초구,수송작은도서관,1200000,2265000,2202000,5667000
서울 강북구,수유2동 새마을문고,4500000,0,500000,5000000
서울 강북구,수유3동 새마을문고,2000000,0,1500000,3500000
서울 강북구,수유마을작은도서관,3000000,1000000,3000000,7000000
서울 종로구,숭인마루 작은도서관,2000000,12600000,0,14600000
서울 관악구,숲속 작은도서관,0,7200000,1800000,9000000
서울 구로구,숲속꿈나무어린이도서관,2000000,0,0,2000000
서울 은평구,숲속향기 작은도서관,3000000,0,17690705,20690705
서울 송파구,스토리빈 작은도서관,2000000,0,0,2000000
서울 은평구,시니어전문도서관,1700000,0,300000,2000000
서울 은평구,시루뫼쉼터,300000,2723000,0,3023000
서울 영등포구,신길1동새마을공립작은도서관,2561190,9600000,1740000,13901190
서울 영등포구,신길2동 새마을공립작은도서관,2459270,8843730,1419045,12722045
서울 영등포구,신길3동 새마을공립작은도서관,2148430,9600000,1740000,13488430
서울 영등포구,신길4동 새마공립작은도서관,4016720,9600000,1540000,15156720
서울 영등포구,신길5동새마을공립작은도서관,4122570,9600000,1636750,15359320
서울 영등포구,신길6동 새마을공립작은도서관,3778020,11000000,1740000,16518020
서울 영등포구,신길7동 새마을 공립작은도서관,2400000,0,1740000,4140000
서울 중랑구,신내 지혜담은 도서관,5000000,18000000,18000000,41000000
서울 중랑구,신내우디안2단지 나무그늘도서관,0,0,0,0
서울 중구,신당5동 새마을작은도서관,4968000,11988000,3920000,20876000
서울 중구,신당동 새마을작은도서관,2968000,11988000,1800000,16756000
서울 동작구,신대방1동마을문고,2000000,0,0,2000000
서울 동작구,신대방2동마을문고,0,0,0,0
서울 구로구,신도림 4차마을문고,1800000,0,600000,2400000
서울 구로구,신도림 월드메르디앙 어린이 작은도서관,0,0,0,0
서울 구로구,신도림동 마을문고,3200000,4320000,360000,7880000
서울 구로구,신도림어린이영어작은도서관,16503000,18000000,6000000,40503000
서울 구로구,신도림현대도서관,0,0,0,0
서울 관악구,신림동 굴렁쇠 작은도서관,4217663,0,3200000,7417663
서울 관악구,신림푸르지오 도서관,2000000,0,1800000,3800000
서울 중랑구,신방주문고,1000000,0,0,1000000
서울 은평구,신사1동 도서사랑방,0,0,0,0
서울 은평구,신사2동 도서사랑방,0,0,0,0
서울 강남구,신사동 작은도서관,1667310,4590000,553200,6810510
서울 관악구,신사동 해오름 작은도서관,4373582,0,3400000,7773582
서울 은평구,신사어린이도서관,3000000,26219580,4900000,34119580
서울 동작구,신상도문고,2420000,0,0,2420000
서울 마포구,신수동문고,1200000,0,0,1200000
서울 관악구,신원동 울타리 작은도서관,4285525,0,3400000,7685525
서울 양천구,신월1동 도서방,3143380,0,1000000,4143380
서울 양천구,신월2동 도서방,3426670,1000000,1000000,5426670
서울 양천구,신월3동 도서방,3707530,1000000,1000000,5707530
서울 양천구,신월6동 도서방,3912570,1000000,1000000,5912570
서울 양천구,신월7동 도서방,3383530,1000000,1000000,5383530
서울 양천구,신월아파트부녀회도서방,0,0,0,0
서울 중랑구,신일문고,500000,0,3000000,3500000
서울 양천구,신정1동 도서방,3904530,1000000,1000000,5904530
서울 양천구,신정2동 도서방,3801000,1000000,1000000,5801000
서울 양천구,신정3동 도서방(현장민원실),4049930,1000000,1000000,6049930
서울 양천구,신정6동 도서방,4050330,1000000,1000000,6050330
서울 양천구,신정7동 도서방,3870190,1000000,1000000,5870190
서울 도봉구,쌍문1동 공립 작은도서관,4900000,6000000,1450000,12350000
서울 도봉구,쌍문2동 공립 작은도서관,4800000,6000000,1200000,12000000
서울 도봉구,쌍문3동 공립 작은도서관,4800000,6000000,1400000,12200000
서울 도봉구,쌍문4동 공립 작은도서관,4800000,6000000,1200000,12000000
서울 송파구,쌍용 북카페,2000000,0,1500000,3500000
서울 도봉구,씨앗문고,2000000,0,800000,2800000
서울 성북구,아가세 작은도서관,1000000,0,7000000,8000000
서울 서대문구,아낌없이주는나무,900000,3600000,1900000,6400000
서울 송파구,아름다운 꿈 작은도서관,3000000,0,0,3000000
서울 송파구,아름다운 작은도서관,1000000,0,0,1000000
서울 도봉구,아름다운도서관,1300000,0,2000000,3300000
서울 양천구,아름다운도서관,0,0,1800000,1800000
서울 구로구,아름도서관,2800000,0,2000000,4800000
서울 성북구,아름드리 작은도서관,3600000,0,6000000,9600000
서울 마포구,아름드리 작은도서관,6000000,16800000,22745000,45545000
서울 광진구,아름드리작은도서관,1724370,0,1368500,3092870
